[INFO] 檢查輸入檔案是否存在...
[INFO] 檢查/建立輸出目錄...
[INFO] 載入資料...
[INFO] 建立帳戶層級特徵...
[INFO] 建立帳戶層級特徵...
[INFO] 建立標籤...
[INFO] 切分資料...
[INFO] 建立前處理 pipeline...
[INFO] 正樣本數=614, 負樣本數=654905
[INFO] scale_pos_weight = 1066.62
Iter 1/10 | Best AUC=0.9797
Iter 2/10 | Best AUC=0.9802
Iter 3/10 | Best AUC=0.9802
Iter 4/10 | Best AUC=0.9803
Iter 5/10 | Best AUC=0.9803
Iter 6/10 | Best AUC=0.9803
Iter 7/10 | Best AUC=0.9803
Iter 8/10 | Best AUC=0.9803
Iter 9/10 | Best AUC=0.9804
Iter 10/10 | Best AUC=0.9804
[INFO] PSO 最佳參數: [3.         0.01       0.6        1.         2.40152622 0.17692891]
[INFO] PSO 最佳 AUC: 0.9804
[1390]	validation_0-auc:0.97887	validation_0-logloss:0.12912
[1391]	validation_0-auc:0.97888	validation_0-logloss:0.12903
[1392]	validation_0-auc:0.97888	validation_0-logloss:0.12908
[1393]	validation_0-auc:0.97888	validation_0-logloss:0.12912
[1394]	validation_0-auc:0.97890	validation_0-logloss:0.12913
[1395]	validation_0-auc:0.97889	validation_0-logloss:0.12908
[1396]	validation_0-auc:0.97888	validation_0-logloss:0.12899
[1397]	validation_0-auc:0.97889	validation_0-logloss:0.12885
[1398]	validation_0-auc:0.97889	validation_0-logloss:0.12883
[1399]	validation_0-auc:0.97888	validation_0-logloss:0.12881
[1400]	validation_0-auc:0.97888	validation_0-logloss:0.12882
[1401]	validation_0-auc:0.97888	validation_0-logloss:0.12876
[1402]	validation_0-auc:0.97888	validation_0-logloss:0.12873
[1403]	validation_0-auc:0.97889	validation_0-logloss:0.12869
[1404]	validation_0-auc:0.97888	validation_0-logloss:0.12868
[1405]	validation_0-auc:0.97887	validation_0-logloss:0.12877
[1406]	validation_0-auc:0.97885	validation_0-logloss:0.12865
[1407]	validation_0-auc:0.97885	validation_0-logloss:0.12871
[1408]	validation_0-auc:0.97885	validation_0-logloss:0.12866
[1409]	validation_0-auc:0.97884	validation_0-logloss:0.12867
[1410]	validation_0-auc:0.97884	validation_0-logloss:0.12866
[1411]	validation_0-auc:0.97884	validation_0-logloss:0.12863
[1412]	validation_0-auc:0.97883	validation_0-logloss:0.12866
[1413]	validation_0-auc:0.97883	validation_0-logloss:0.12865
[1414]	validation_0-auc:0.97882	validation_0-logloss:0.12860
[1415]	validation_0-auc:0.97882	validation_0-logloss:0.12859
[1416]	validation_0-auc:0.97882	validation_0-logloss:0.12848
[1417]	validation_0-auc:0.97882	validation_0-logloss:0.12842
[1418]	validation_0-auc:0.97882	validation_0-logloss:0.12844
[1419]	validation_0-auc:0.97881	validation_0-logloss:0.12847
[1420]	validation_0-auc:0.97880	validation_0-logloss:0.12846
[1421]	validation_0-auc:0.97882	validation_0-logloss:0.12840
[1422]	validation_0-auc:0.97881	validation_0-logloss:0.12833
[1423]	validation_0-auc:0.97881	validation_0-logloss:0.12832
[1424]	validation_0-auc:0.97881	validation_0-logloss:0.12824
[1425]	validation_0-auc:0.97878	validation_0-logloss:0.12821
[1426]	validation_0-auc:0.97874	validation_0-logloss:0.12813
[1427]	validation_0-auc:0.97875	validation_0-logloss:0.12811
[1428]	validation_0-auc:0.97875	validation_0-logloss:0.12806
[1429]	validation_0-auc:0.97874	validation_0-logloss:0.12803
[1430]	validation_0-auc:0.97877	validation_0-logloss:0.12792
[1431]	validation_0-auc:0.97877	validation_0-logloss:0.12794
[1432]	validation_0-auc:0.97878	validation_0-logloss:0.12788
[1433]	validation_0-auc:0.97879	validation_0-logloss:0.12778
[1434]	validation_0-auc:0.97879	validation_0-logloss:0.12783
[1435]	validation_0-auc:0.97879	validation_0-logloss:0.12782
[1436]	validation_0-auc:0.97879	validation_0-logloss:0.12782
[1437]	validation_0-auc:0.97879	validation_0-logloss:0.12779
[1438]	validation_0-auc:0.97878	validation_0-logloss:0.12776
[1439]	validation_0-auc:0.97877	validation_0-logloss:0.12773
[1440]	validation_0-auc:0.97877	validation_0-logloss:0.12768
[1441]	validation_0-auc:0.97878	validation_0-logloss:0.12762
[1442]	validation_0-auc:0.97877	validation_0-logloss:0.12760
[1443]	validation_0-auc:0.97875	validation_0-logloss:0.12756
[1444]	validation_0-auc:0.97874	validation_0-logloss:0.12758
[1445]	validation_0-auc:0.97875	validation_0-logloss:0.12753
[1446]	validation_0-auc:0.97875	validation_0-logloss:0.12742
[1447]	validation_0-auc:0.97877	validation_0-logloss:0.12744
[1448]	validation_0-auc:0.97876	validation_0-logloss:0.12741
[1449]	validation_0-auc:0.97874	validation_0-logloss:0.12731
[1450]	validation_0-auc:0.97875	validation_0-logloss:0.12729
[1451]	validation_0-auc:0.97874	validation_0-logloss:0.12731
[1452]	validation_0-auc:0.97875	validation_0-logloss:0.12728
[1453]	validation_0-auc:0.97875	validation_0-logloss:0.12730
[1454]	validation_0-auc:0.97876	validation_0-logloss:0.12716
[1455]	validation_0-auc:0.97876	validation_0-logloss:0.12715
[1456]	validation_0-auc:0.97876	validation_0-logloss:0.12715
[1457]	validation_0-auc:0.97877	validation_0-logloss:0.12713
[1458]	validation_0-auc:0.97877	validation_0-logloss:0.12711
[1459]	validation_0-auc:0.97875	validation_0-logloss:0.12706
[1460]	validation_0-auc:0.97874	validation_0-logloss:0.12703
[1461]	validation_0-auc:0.97871	validation_0-logloss:0.12700
[1462]	validation_0-auc:0.97872	validation_0-logloss:0.12693
[1463]	validation_0-auc:0.97874	validation_0-logloss:0.12682
[1464]	validation_0-auc:0.97873	validation_0-logloss:0.12682
[1465]	validation_0-auc:0.97873	validation_0-logloss:0.12681
[1466]	validation_0-auc:0.97874	validation_0-logloss:0.12680
[1467]	validation_0-auc:0.97875	validation_0-logloss:0.12677
[1468]	validation_0-auc:0.97875	validation_0-logloss:0.12673
[1469]	validation_0-auc:0.97875	validation_0-logloss:0.12671
[1470]	validation_0-auc:0.97874	validation_0-logloss:0.12673
[1471]	validation_0-auc:0.97874	validation_0-logloss:0.12678
[1472]	validation_0-auc:0.97874	validation_0-logloss:0.12671
[1473]	validation_0-auc:0.97874	validation_0-logloss:0.12673
[1474]	validation_0-auc:0.97874	validation_0-logloss:0.12671
[1475]	validation_0-auc:0.97875	validation_0-logloss:0.12672
[1476]	validation_0-auc:0.97875	validation_0-logloss:0.12665
[1477]	validation_0-auc:0.97874	validation_0-logloss:0.12663
[1478]	validation_0-auc:0.97874	validation_0-logloss:0.12655
[1479]	validation_0-auc:0.97876	validation_0-logloss:0.12656
[1480]	validation_0-auc:0.97877	validation_0-logloss:0.12650
[1481]	validation_0-auc:0.97876	validation_0-logloss:0.12652
[1482]	validation_0-auc:0.97876	validation_0-logloss:0.12647
[1483]	validation_0-auc:0.97876	validation_0-logloss:0.12640
[1484]	validation_0-auc:0.97877	validation_0-logloss:0.12636
[1485]	validation_0-auc:0.97877	validation_0-logloss:0.12636
[1486]	validation_0-auc:0.97876	validation_0-logloss:0.12636
[1487]	validation_0-auc:0.97876	validation_0-logloss:0.12637
[1488]	validation_0-auc:0.97874	validation_0-logloss:0.12630
[1489]	validation_0-auc:0.97875	validation_0-logloss:0.12626
[1490]	validation_0-auc:0.97875	validation_0-logloss:0.12626
[1491]	validation_0-auc:0.97874	validation_0-logloss:0.12627
[1492]	validation_0-auc:0.97874	validation_0-logloss:0.12624
[1493]	validation_0-auc:0.97875	validation_0-logloss:0.12617
[1494]	validation_0-auc:0.97874	validation_0-logloss:0.12616
[1495]	validation_0-auc:0.97877	validation_0-logloss:0.12607
[1496]	validation_0-auc:0.97877	validation_0-logloss:0.12610
[1497]	validation_0-auc:0.97877	validation_0-logloss:0.12603
[1498]	validation_0-auc:0.97876	validation_0-logloss:0.12600
[1499]	validation_0-auc:0.97875	validation_0-logloss:0.12603
[1500]	validation_0-auc:0.97875	validation_0-logloss:0.12602
[1501]	validation_0-auc:0.97876	validation_0-logloss:0.12599
[1502]	validation_0-auc:0.97875	validation_0-logloss:0.12598
[1503]	validation_0-auc:0.97874	validation_0-logloss:0.12599
[1504]	validation_0-auc:0.97875	validation_0-logloss:0.12596
[1505]	validation_0-auc:0.97876	validation_0-logloss:0.12590
[1506]	validation_0-auc:0.97875	validation_0-logloss:0.12590
[1507]	validation_0-auc:0.97873	validation_0-logloss:0.12588
[1508]	validation_0-auc:0.97872	validation_0-logloss:0.12581
[1509]	validation_0-auc:0.97873	validation_0-logloss:0.12577
[1510]	validation_0-auc:0.97871	validation_0-logloss:0.12580
[1511]	validation_0-auc:0.97874	validation_0-logloss:0.12576
[1512]	validation_0-auc:0.97875	validation_0-logloss:0.12572
[1513]	validation_0-auc:0.97874	validation_0-logloss:0.12574
[1514]	validation_0-auc:0.97873	validation_0-logloss:0.12575
[1515]	validation_0-auc:0.97872	validation_0-logloss:0.12571
[1516]	validation_0-auc:0.97871	validation_0-logloss:0.12572
[1517]	validation_0-auc:0.97871	validation_0-logloss:0.12568
[1518]	validation_0-auc:0.97869	validation_0-logloss:0.12567
[1519]	validation_0-auc:0.97868	validation_0-logloss:0.12568
[1520]	validation_0-auc:0.97868	validation_0-logloss:0.12565
[1521]	validation_0-auc:0.97869	validation_0-logloss:0.12557
[1522]	validation_0-auc:0.97869	validation_0-logloss:0.12554
[1523]	validation_0-auc:0.97868	validation_0-logloss:0.12549
[1524]	validation_0-auc:0.97869	validation_0-logloss:0.12549
[1525]	validation_0-auc:0.97869	validation_0-logloss:0.12542
[1526]	validation_0-auc:0.97872	validation_0-logloss:0.12526
[1527]	validation_0-auc:0.97870	validation_0-logloss:0.12524
[1528]	validation_0-auc:0.97870	validation_0-logloss:0.12528
[1529]	validation_0-auc:0.97870	validation_0-logloss:0.12529
[1530]	validation_0-auc:0.97870	validation_0-logloss:0.12526
[1531]	validation_0-auc:0.97873	validation_0-logloss:0.12528
[1532]	validation_0-auc:0.97873	validation_0-logloss:0.12529
[1533]	validation_0-auc:0.97873	validation_0-logloss:0.12531
[1534]	validation_0-auc:0.97874	validation_0-logloss:0.12529
[1535]	validation_0-auc:0.97872	validation_0-logloss:0.12523
[1536]	validation_0-auc:0.97871	validation_0-logloss:0.12526
[1537]	validation_0-auc:0.97874	validation_0-logloss:0.12524
[1538]	validation_0-auc:0.97873	validation_0-logloss:0.12525
[1539]	validation_0-auc:0.97874	validation_0-logloss:0.12522
[1540]	validation_0-auc:0.97873	validation_0-logloss:0.12522
[1541]	validation_0-auc:0.97874	validation_0-logloss:0.12515
[1542]	validation_0-auc:0.97876	validation_0-logloss:0.12508
[1543]	validation_0-auc:0.97876	validation_0-logloss:0.12509
[1544]	validation_0-auc:0.97876	validation_0-logloss:0.12511
[1545]	validation_0-auc:0.97876	validation_0-logloss:0.12506
[1546]	validation_0-auc:0.97876	validation_0-logloss:0.12506
[1547]	validation_0-auc:0.97876	validation_0-logloss:0.12508
[1548]	validation_0-auc:0.97876	validation_0-logloss:0.12504
[1549]	validation_0-auc:0.97875	validation_0-logloss:0.12500
[1550]	validation_0-auc:0.97875	validation_0-logloss:0.12497
[1551]	validation_0-auc:0.97874	validation_0-logloss:0.12503
[1552]	validation_0-auc:0.97875	validation_0-logloss:0.12496
[1553]	validation_0-auc:0.97875	validation_0-logloss:0.12496
[1554]	validation_0-auc:0.97875	validation_0-logloss:0.12495
[1555]	validation_0-auc:0.97873	validation_0-logloss:0.12498
[1556]	validation_0-auc:0.97874	validation_0-logloss:0.12495
[1557]	validation_0-auc:0.97872	validation_0-logloss:0.12498
[1558]	validation_0-auc:0.97871	validation_0-logloss:0.12496
[1559]	validation_0-auc:0.97867	validation_0-logloss:0.12496
[1560]	validation_0-auc:0.97868	validation_0-logloss:0.12490
[1561]	validation_0-auc:0.97867	validation_0-logloss:0.12490
[1562]	validation_0-auc:0.97866	validation_0-logloss:0.12486
[1563]	validation_0-auc:0.97867	validation_0-logloss:0.12491
[1564]	validation_0-auc:0.97865	validation_0-logloss:0.12485
[1565]	validation_0-auc:0.97865	validation_0-logloss:0.12489
[1566]	validation_0-auc:0.97864	validation_0-logloss:0.12491
[1567]	validation_0-auc:0.97865	validation_0-logloss:0.12486
[1568]	validation_0-auc:0.97865	validation_0-logloss:0.12491
[1569]	validation_0-auc:0.97865	validation_0-logloss:0.12486
[1570]	validation_0-auc:0.97863	validation_0-logloss:0.12482
[1571]	validation_0-auc:0.97864	validation_0-logloss:0.12477
[1572]	validation_0-auc:0.97864	validation_0-logloss:0.12475
[1573]	validation_0-auc:0.97862	validation_0-logloss:0.12469
[1574]	validation_0-auc:0.97862	validation_0-logloss:0.12460
[1575]	validation_0-auc:0.97860	validation_0-logloss:0.12455
[1576]	validation_0-auc:0.97860	validation_0-logloss:0.12458
[1577]	validation_0-auc:0.97860	validation_0-logloss:0.12454
[1578]	validation_0-auc:0.97861	validation_0-logloss:0.12452
[1579]	validation_0-auc:0.97862	validation_0-logloss:0.12450
[1580]	validation_0-auc:0.97863	validation_0-logloss:0.12448
[1581]	validation_0-auc:0.97863	validation_0-logloss:0.12440
[1582]	validation_0-auc:0.97863	validation_0-logloss:0.12438
[1583]	validation_0-auc:0.97862	validation_0-logloss:0.12438
[1584]	validation_0-auc:0.97862	validation_0-logloss:0.12439
[1585]	validation_0-auc:0.97862	validation_0-logloss:0.12438
[1586]	validation_0-auc:0.97863	validation_0-logloss:0.12436
[1587]	validation_0-auc:0.97863	validation_0-logloss:0.12438
[1588]	validation_0-auc:0.97863	validation_0-logloss:0.12433
[1589]	validation_0-auc:0.97862	validation_0-logloss:0.12430
[1590]	validation_0-auc:0.97863	validation_0-logloss:0.12439
[1591]	validation_0-auc:0.97863	validation_0-logloss:0.12439
[1592]	validation_0-auc:0.97864	validation_0-logloss:0.12439
[1593]	validation_0-auc:0.97863	validation_0-logloss:0.12437
[1594]	validation_0-auc:0.97863	validation_0-logloss:0.12432
[1595]	validation_0-auc:0.97864	validation_0-logloss:0.12441
[1596]	validation_0-auc:0.97863	validation_0-logloss:0.12442
[1597]	validation_0-auc:0.97864	validation_0-logloss:0.12437
[1598]	validation_0-auc:0.97865	validation_0-logloss:0.12428
[1599]	validation_0-auc:0.97865	validation_0-logloss:0.12429
[1600]	validation_0-auc:0.97865	validation_0-logloss:0.12421
[1601]	validation_0-auc:0.97865	validation_0-logloss:0.12422
[1602]	validation_0-auc:0.97863	validation_0-logloss:0.12412
[1603]	validation_0-auc:0.97864	validation_0-logloss:0.12406
[1604]	validation_0-auc:0.97863	validation_0-logloss:0.12411
[1605]	validation_0-auc:0.97862	validation_0-logloss:0.12399
[1606]	validation_0-auc:0.97862	validation_0-logloss:0.12399
[1607]	validation_0-auc:0.97863	validation_0-logloss:0.12388
[1608]	validation_0-auc:0.97863	validation_0-logloss:0.12391
[1609]	validation_0-auc:0.97862	validation_0-logloss:0.12390
[1610]	validation_0-auc:0.97860	validation_0-logloss:0.12385
[1611]	validation_0-auc:0.97859	validation_0-logloss:0.12384
[1612]	validation_0-auc:0.97857	validation_0-logloss:0.12375
[1613]	validation_0-auc:0.97857	validation_0-logloss:0.12372
[1614]	validation_0-auc:0.97856	validation_0-logloss:0.12373
[1615]	validation_0-auc:0.97856	validation_0-logloss:0.12367
[1616]	validation_0-auc:0.97858	validation_0-logloss:0.12364
[1617]	validation_0-auc:0.97859	validation_0-logloss:0.12351
[1618]	validation_0-auc:0.97858	validation_0-logloss:0.12349
[1619]	validation_0-auc:0.97858	validation_0-logloss:0.12348
[1620]	validation_0-auc:0.97861	validation_0-logloss:0.12344
[1621]	validation_0-auc:0.97861	validation_0-logloss:0.12341
[1622]	validation_0-auc:0.97861	validation_0-logloss:0.12338
[1623]	validation_0-auc:0.97862	validation_0-logloss:0.12338
[1624]	validation_0-auc:0.97861	validation_0-logloss:0.12335
[1625]	validation_0-auc:0.97857	validation_0-logloss:0.12333
[1626]	validation_0-auc:0.97861	validation_0-logloss:0.12331
[1627]	validation_0-auc:0.97861	validation_0-logloss:0.12327
[1628]	validation_0-auc:0.97862	validation_0-logloss:0.12325
[1629]	validation_0-auc:0.97862	validation_0-logloss:0.12328
[1630]	validation_0-auc:0.97861	validation_0-logloss:0.12319
[1631]	validation_0-auc:0.97861	validation_0-logloss:0.12314
[1632]	validation_0-auc:0.97861	validation_0-logloss:0.12308
[1633]	validation_0-auc:0.97862	validation_0-logloss:0.12306
[1634]	validation_0-auc:0.97863	validation_0-logloss:0.12303
[1635]	validation_0-auc:0.97862	validation_0-logloss:0.12302
[1636]	validation_0-auc:0.97863	validation_0-logloss:0.12301
[1637]	validation_0-auc:0.97861	validation_0-logloss:0.12301
[1638]	validation_0-auc:0.97860	validation_0-logloss:0.12299
[1639]	validation_0-auc:0.97860	validation_0-logloss:0.12300
[1640]	validation_0-auc:0.97861	validation_0-logloss:0.12289
[1641]	validation_0-auc:0.97863	validation_0-logloss:0.12288
[1642]	validation_0-auc:0.97859	validation_0-logloss:0.12282
[1643]	validation_0-auc:0.97859	validation_0-logloss:0.12284
[1644]	validation_0-auc:0.97858	validation_0-logloss:0.12283
[1645]	validation_0-auc:0.97858	validation_0-logloss:0.12277
[1646]	validation_0-auc:0.97858	validation_0-logloss:0.12275
[1647]	validation_0-auc:0.97857	validation_0-logloss:0.12272
[1648]	validation_0-auc:0.97857	validation_0-logloss:0.12275
[1649]	validation_0-auc:0.97857	validation_0-logloss:0.12278
[1650]	validation_0-auc:0.97857	validation_0-logloss:0.12282
[1651]	validation_0-auc:0.97855	validation_0-logloss:0.12276
[1652]	validation_0-auc:0.97856	validation_0-logloss:0.12275
[1653]	validation_0-auc:0.97855	validation_0-logloss:0.12271
[1654]	validation_0-auc:0.97855	validation_0-logloss:0.12267
[1655]	validation_0-auc:0.97856	validation_0-logloss:0.12265
[1656]	validation_0-auc:0.97856	validation_0-logloss:0.12262
[1657]	validation_0-auc:0.97855	validation_0-logloss:0.12264
[1658]	validation_0-auc:0.97854	validation_0-logloss:0.12264
[1659]	validation_0-auc:0.97854	validation_0-logloss:0.12264
[1660]	validation_0-auc:0.97854	validation_0-logloss:0.12267
[1661]	validation_0-auc:0.97855	validation_0-logloss:0.12266
[1662]	validation_0-auc:0.97854	validation_0-logloss:0.12264
[1663]	validation_0-auc:0.97855	validation_0-logloss:0.12260
[1664]	validation_0-auc:0.97854	validation_0-logloss:0.12261
[1665]	validation_0-auc:0.97855	validation_0-logloss:0.12260
[1666]	validation_0-auc:0.97854	validation_0-logloss:0.12260
[1667]	validation_0-auc:0.97855	validation_0-logloss:0.12258
[1668]	validation_0-auc:0.97851	validation_0-logloss:0.12253
[1669]	validation_0-auc:0.97851	validation_0-logloss:0.12249
[1670]	validation_0-auc:0.97853	validation_0-logloss:0.12251
[1671]	validation_0-auc:0.97851	validation_0-logloss:0.12247
[1672]	validation_0-auc:0.97850	validation_0-logloss:0.12250
[1673]	validation_0-auc:0.97850	validation_0-logloss:0.12248
[1674]	validation_0-auc:0.97853	validation_0-logloss:0.12241
[1675]	validation_0-auc:0.97851	validation_0-logloss:0.12242
[1676]	validation_0-auc:0.97851	validation_0-logloss:0.12239
[1677]	validation_0-auc:0.97853	validation_0-logloss:0.12237
[1678]	validation_0-auc:0.97852	validation_0-logloss:0.12234
[1679]	validation_0-auc:0.97849	validation_0-logloss:0.12227
[1680]	validation_0-auc:0.97847	validation_0-logloss:0.12225
[1681]	validation_0-auc:0.97849	validation_0-logloss:0.12224
[1682]	validation_0-auc:0.97847	validation_0-logloss:0.12221
[1683]	validation_0-auc:0.97846	validation_0-logloss:0.12221
[1684]	validation_0-auc:0.97845	validation_0-logloss:0.12223
[1685]	validation_0-auc:0.97847	validation_0-logloss:0.12219
[1686]	validation_0-auc:0.97848	validation_0-logloss:0.12218
[1687]	validation_0-auc:0.97849	validation_0-logloss:0.12216
[1688]	validation_0-auc:0.97848	validation_0-logloss:0.12209
[1689]	validation_0-auc:0.97848	validation_0-logloss:0.12203
[1690]	validation_0-auc:0.97848	validation_0-logloss:0.12197
[1691]	validation_0-auc:0.97847	validation_0-logloss:0.12189
[1692]	validation_0-auc:0.97844	validation_0-logloss:0.12186
[1693]	validation_0-auc:0.97845	validation_0-logloss:0.12180
[1694]	validation_0-auc:0.97841	validation_0-logloss:0.12181
[1695]	validation_0-auc:0.97842	validation_0-logloss:0.12171
[1696]	validation_0-auc:0.97842	validation_0-logloss:0.12171
[1697]	validation_0-auc:0.97841	validation_0-logloss:0.12168
[1698]	validation_0-auc:0.97839	validation_0-logloss:0.12156
[1699]	validation_0-auc:0.97838	validation_0-logloss:0.12160
[1700]	validation_0-auc:0.97837	validation_0-logloss:0.12163
[1701]	validation_0-auc:0.97834	validation_0-logloss:0.12154
[1702]	validation_0-auc:0.97832	validation_0-logloss:0.12155
[1703]	validation_0-auc:0.97834	validation_0-logloss:0.12150
[1704]	validation_0-auc:0.97834	validation_0-logloss:0.12144
[1705]	validation_0-auc:0.97834	validation_0-logloss:0.12143
[1706]	validation_0-auc:0.97834	validation_0-logloss:0.12143
[1707]	validation_0-auc:0.97835	validation_0-logloss:0.12143
[1708]	validation_0-auc:0.97833	validation_0-logloss:0.12138
[1709]	validation_0-auc:0.97835	validation_0-logloss:0.12134
[1710]	validation_0-auc:0.97836	validation_0-logloss:0.12131
[1711]	validation_0-auc:0.97835	validation_0-logloss:0.12131
[1712]	validation_0-auc:0.97836	validation_0-logloss:0.12127
[1713]	validation_0-auc:0.97835	validation_0-logloss:0.12128
[1714]	validation_0-auc:0.97837	validation_0-logloss:0.12125
[1715]	validation_0-auc:0.97835	validation_0-logloss:0.12132
[1716]	validation_0-auc:0.97836	validation_0-logloss:0.12133
[1717]	validation_0-auc:0.97834	validation_0-logloss:0.12129
[1718]	validation_0-auc:0.97832	validation_0-logloss:0.12130
[1719]	validation_0-auc:0.97829	validation_0-logloss:0.12129
[1720]	validation_0-auc:0.97832	validation_0-logloss:0.12127
[1721]	validation_0-auc:0.97832	validation_0-logloss:0.12123
[1722]	validation_0-auc:0.97828	validation_0-logloss:0.12122
[1723]	validation_0-auc:0.97829	validation_0-logloss:0.12120
[1724]	validation_0-auc:0.97825	validation_0-logloss:0.12116
[1725]	validation_0-auc:0.97824	validation_0-logloss:0.12113
[1726]	validation_0-auc:0.97824	validation_0-logloss:0.12107
[1727]	validation_0-auc:0.97823	validation_0-logloss:0.12106
[1728]	validation_0-auc:0.97824	validation_0-logloss:0.12109
[1729]	validation_0-auc:0.97824	validation_0-logloss:0.12101
[1730]	validation_0-auc:0.97826	validation_0-logloss:0.12096
[1731]	validation_0-auc:0.97825	validation_0-logloss:0.12092
[1732]	validation_0-auc:0.97825	validation_0-logloss:0.12088
[1733]	validation_0-auc:0.97824	validation_0-logloss:0.12094
[1734]	validation_0-auc:0.97825	validation_0-logloss:0.12099
[1735]	validation_0-auc:0.97825	validation_0-logloss:0.12088
[1736]	validation_0-auc:0.97825	validation_0-logloss:0.12084
[1737]	validation_0-auc:0.97826	validation_0-logloss:0.12076
[1738]	validation_0-auc:0.97826	validation_0-logloss:0.12073
[1739]	validation_0-auc:0.97825	validation_0-logloss:0.12074
[1740]	validation_0-auc:0.97826	validation_0-logloss:0.12076
[1741]	validation_0-auc:0.97825	validation_0-logloss:0.12074
[1742]	validation_0-auc:0.97825	validation_0-logloss:0.12072
[1743]	validation_0-auc:0.97825	validation_0-logloss:0.12078
[1744]	validation_0-auc:0.97826	validation_0-logloss:0.12065
[1745]	validation_0-auc:0.97826	validation_0-logloss:0.12059
[1746]	validation_0-auc:0.97825	validation_0-logloss:0.12056
[1747]	validation_0-auc:0.97825	validation_0-logloss:0.12050
[1748]	validation_0-auc:0.97825	validation_0-logloss:0.12054
[1749]	validation_0-auc:0.97825	validation_0-logloss:0.12046
[1750]	validation_0-auc:0.97823	validation_0-logloss:0.12041
[1751]	validation_0-auc:0.97822	validation_0-logloss:0.12044
[1752]	validation_0-auc:0.97822	validation_0-logloss:0.12045
[1753]	validation_0-auc:0.97822	validation_0-logloss:0.12043
[1754]	validation_0-auc:0.97820	validation_0-logloss:0.12042
[1755]	validation_0-auc:0.97819	validation_0-logloss:0.12044
[1756]	validation_0-auc:0.97819	validation_0-logloss:0.12040
[1757]	validation_0-auc:0.97815	validation_0-logloss:0.12034
[1758]	validation_0-auc:0.97815	validation_0-logloss:0.12031
[1759]	validation_0-auc:0.97815	validation_0-logloss:0.12033
[1760]	validation_0-auc:0.97814	validation_0-logloss:0.12038
[1761]	validation_0-auc:0.97814	validation_0-logloss:0.12040
[1762]	validation_0-auc:0.97814	validation_0-logloss:0.12038
[1763]	validation_0-auc:0.97814	validation_0-logloss:0.12032
[1764]	validation_0-auc:0.97814	validation_0-logloss:0.12030
[1765]	validation_0-auc:0.97814	validation_0-logloss:0.12024
[1766]	validation_0-auc:0.97813	validation_0-logloss:0.12021
[1767]	validation_0-auc:0.97813	validation_0-logloss:0.12013
[1768]	validation_0-auc:0.97816	validation_0-logloss:0.12012
[1769]	validation_0-auc:0.97816	validation_0-logloss:0.12014
[1770]	validation_0-auc:0.97816	validation_0-logloss:0.12008
[1771]	validation_0-auc:0.97816	validation_0-logloss:0.12010
[1772]	validation_0-auc:0.97816	validation_0-logloss:0.12014
[1773]	validation_0-auc:0.97816	validation_0-logloss:0.12012
[1774]	validation_0-auc:0.97813	validation_0-logloss:0.12009
[1775]	validation_0-auc:0.97812	validation_0-logloss:0.12016
[1776]	validation_0-auc:0.97812	validation_0-logloss:0.12014
[1777]	validation_0-auc:0.97811	validation_0-logloss:0.12005
[1778]	validation_0-auc:0.97809	validation_0-logloss:0.11994
[1779]	validation_0-auc:0.97809	validation_0-logloss:0.11988
[1780]	validation_0-auc:0.97812	validation_0-logloss:0.11984
[1781]	validation_0-auc:0.97810	validation_0-logloss:0.11983
[1782]	validation_0-auc:0.97813	validation_0-logloss:0.11981
[1783]	validation_0-auc:0.97812	validation_0-logloss:0.11978
[1784]	validation_0-auc:0.97809	validation_0-logloss:0.11976
[1785]	validation_0-auc:0.97807	validation_0-logloss:0.11973
[1786]	validation_0-auc:0.97804	validation_0-logloss:0.11976
[1787]	validation_0-auc:0.97807	validation_0-logloss:0.11974
[1788]	validation_0-auc:0.97802	validation_0-logloss:0.11973
[1789]	validation_0-auc:0.97800	validation_0-logloss:0.11977
[1790]	validation_0-auc:0.97798	validation_0-logloss:0.11980
[1791]	validation_0-auc:0.97799	validation_0-logloss:0.11986
[1792]	validation_0-auc:0.97799	validation_0-logloss:0.11983
[1793]	validation_0-auc:0.97799	validation_0-logloss:0.11981
[1794]	validation_0-auc:0.97799	validation_0-logloss:0.11982
[1795]	validation_0-auc:0.97800	validation_0-logloss:0.11971
[1796]	validation_0-auc:0.97799	validation_0-logloss:0.11970
[1797]	validation_0-auc:0.97799	validation_0-logloss:0.11966
[1798]	validation_0-auc:0.97800	validation_0-logloss:0.11959
[1799]	validation_0-auc:0.97801	validation_0-logloss:0.11956
[1800]	validation_0-auc:0.97801	validation_0-logloss:0.11957
[1801]	validation_0-auc:0.97800	validation_0-logloss:0.11959
[1802]	validation_0-auc:0.97801	validation_0-logloss:0.11962
[1803]	validation_0-auc:0.97801	validation_0-logloss:0.11958
[1804]	validation_0-auc:0.97801	validation_0-logloss:0.11956
[1805]	validation_0-auc:0.97801	validation_0-logloss:0.11963
[1806]	validation_0-auc:0.97800	validation_0-logloss:0.11963
[1807]	validation_0-auc:0.97798	validation_0-logloss:0.11957
[1808]	validation_0-auc:0.97798	validation_0-logloss:0.11949
[1809]	validation_0-auc:0.97799	validation_0-logloss:0.11945
[1810]	validation_0-auc:0.97799	validation_0-logloss:0.11948
[1811]	validation_0-auc:0.97798	validation_0-logloss:0.11948
[1812]	validation_0-auc:0.97800	validation_0-logloss:0.11945
